,ID_VRSTE,ID_LOKACIJE,KONCENTRACIJA,TENDENCIJA,dan,mesec,godina,vrstaBiljke,alergenost,nadmorskaVisina,nadmorskaSirina
39095,19,14,1,2,12,4,2015,0,1,19.226074,44.53494
39096,20,14,1,2,12,4,2015,0,1,19.226074,44.53494
39097,21,14,0,0,12,4,2015,1,1,19.226074,44.53494
39098,22,14,2,3,12,4,2015,0,0,19.226074,44.53494
39099,23,14,0,0,12,4,2015,0,0,19.226074,44.53494
39100,24,14,0,0,12,4,2015,0,0,19.226074,44.53494
39101,25,14,0,0,12,4,2015,1,2,19.226074,44.53494
39102,1,17,1,2,12,4,2015,0,0,20.052795,45.625128000000004
39103,2,17,1,0,12,4,2015,0,2,20.052795,45.625128000000004
39104,3,17,0,0,12,4,2015,1,2,20.052795,45.625128000000004
39105,4,17,0,0,12,4,2015,1,1,20.052795,45.625128000000004
39106,5,17,3,3,12,4,2015,0,2,20.052795,45.625128000000004
39107,6,17,0,0,12,4,2015,1,0,20.052795,45.625128000000004
39108,7,17,0,2,12,4,2015,0,0,20.052795,45.625128000000004
39109,8,17,0,0,12,4,2015,1,1,20.052795,45.625128000000004
39110,9,17,1,1,12,4,2015,0,1,20.052795,45.625128000000004
39111,10,17,1,2,12,4,2015,0,1,20.052795,45.625128000000004
39112,11,17,0,2,12,4,2015,0,0,20.052795,45.625128000000004
39113,12,17,1,3,12,4,2015,0,1,20.052795,45.625128000000004
39114,13,17,1,3,12,4,2015,0,1,20.052795,45.625128000000004
39115,14,17,0,0,12,4,2015,0,0,20.052795,45.625128000000004
39116,15,17,0,0,12,4,2015,0,0,20.052795,45.625128000000004
39117,16,17,0,0,12,4,2015,1,1,20.052795,45.625128000000004
39118,17,17,0,3,12,4,2015,0,1,20.052795,45.625128000000004
39119,18,17,0,2,12,4,2015,2,2,20.052795,45.625128000000004
39120,19,17,1,2,12,4,2015,0,1,20.052795,45.625128000000004
39121,20,17,0,0,12,4,2015,0,1,20.052795,45.625128000000004
39122,21,17,0,0,12,4,2015,1,1,20.052795,45.625128000000004
39123,22,17,1,3,12,4,2015,0,0,20.052795,45.625128000000004
39124,23,17,0,0,12,4,2015,0,0,20.052795,45.625128000000004
39125,24,17,1,2,12,4,2015,0,0,20.052795,45.625128000000004
39126,25,17,0,0,12,4,2015,1,2,20.052795,45.625128000000004
39127,1,2,1,2,19,4,2015,0,0,20.466666699999998,44.8
39128,2,2,0,0,19,4,2015,0,2,20.466666699999998,44.8
39129,3,2,0,0,19,4,2015,1,2,20.466666699999998,44.8
39130,4,2,0,0,19,4,2015,1,1,20.466666699999998,44.8
39131,5,2,1,3,19,4,2015,0,2,20.466666699999998,44.8
39132,6,2,0,0,19,4,2015,1,0,20.466666699999998,44.8
39133,7,2,0,3,19,4,2015,0,0,20.466666699999998,44.8
39134,8,2,0,0,19,4,2015,1,1,20.466666699999998,44.8
39135,9,2,0,0,19,4,2015,0,1,20.466666699999998,44.8
39136,10,2,1,2,19,4,2015,0,1,20.466666699999998,44.8
39137,11,2,1,2,19,4,2015,0,0,20.466666699999998,44.8
39138,12,2,1,2,19,4,2015,0,1,20.466666699999998,44.8
39139,13,2,1,3,19,4,2015,0,1,20.466666699999998,44.8
39140,14,2,1,2,19,4,2015,0,0,20.466666699999998,44.8
39141,15,2,1,2,19,4,2015,0,0,20.466666699999998,44.8
39142,16,2,0,0,19,4,2015,1,1,20.466666699999998,44.8
39143,17,2,1,3,19,4,2015,0,1,20.466666699999998,44.8
39144,18,2,1,2,19,4,2015,2,2,20.466666699999998,44.8
39145,19,2,0,0,19,4,2015,0,1,20.466666699999998,44.8
39146,20,2,1,3,19,4,2015,0,1,20.466666699999998,44.8
39147,21,2,0,0,19,4,2015,1,1,20.466666699999998,44.8
39148,22,2,1,3,19,4,2015,0,0,20.466666699999998,44.8
39149,23,2,0,0,19,4,2015,0,0,20.466666699999998,44.8
39150,24,2,0,2,19,4,2015,0,0,20.466666699999998,44.8
39151,25,2,0,0,19,4,2015,1,2,20.466666699999998,44.8
39152,1,7,1,2,19,4,2015,0,0,21.1825,44.6152778
39153,2,7,1,1,19,4,2015,0,2,21.1825,44.6152778
39154,3,7,0,0,19,4,2015,1,2,21.1825,44.6152778
39155,4,7,0,0,19,4,2015,1,1,21.1825,44.6152778
39156,5,7,1,3,19,4,2015,0,2,21.1825,44.6152778
39157,6,7,0,0,19,4,2015,1,0,21.1825,44.6152778
39158,7,7,1,2,19,4,2015,0,0,21.1825,44.6152778
39159,8,7,0,0,19,4,2015,1,1,21.1825,44.6152778
39160,9,7,0,0,19,4,2015,0,1,21.1825,44.6152778
39161,10,7,1,2,19,4,2015,0,1,21.1825,44.6152778
39162,11,7,0,0,19,4,2015,0,0,21.1825,44.6152778
39163,12,7,1,3,19,4,2015,0,1,21.1825,44.6152778
39164,13,7,1,3,19,4,2015,0,1,21.1825,44.6152778
39165,14,7,0,0,19,4,2015,0,0,21.1825,44.6152778
39166,15,7,1,2,19,4,2015,0,0,21.1825,44.6152778
39167,16,7,0,0,19,4,2015,1,1,21.1825,44.6152778
39168,17,7,2,3,19,4,2015,0,1,21.1825,44.6152778
39169,18,7,1,2,19,4,2015,2,2,21.1825,44.6152778
39170,19,7,0,0,19,4,2015,0,1,21.1825,44.6152778
39171,20,7,1,3,19,4,2015,0,1,21.1825,44.6152778
39172,21,7,0,0,19,4,2015,1,1,21.1825,44.6152778
39173,22,7,1,3,19,4,2015,0,0,21.1825,44.6152778
39174,23,7,0,0,19,4,2015,0,0,21.1825,44.6152778
39175,24,7,0,2,19,4,2015,0,0,21.1825,44.6152778
39176,25,7,1,2,19,4,2015,1,2,21.1825,44.6152778
39177,1,10,1,3,19,4,2015,0,0,22.284722199999997,43.904166700000005
39178,2,10,1,1,19,4,2015,0,2,22.284722199999997,43.904166700000005
39179,3,10,0,0,19,4,2015,1,2,22.284722199999997,43.904166700000005
39180,4,10,0,0,19,4,2015,1,1,22.284722199999997,43.904166700000005
39181,5,10,2,3,19,4,2015,0,2,22.284722199999997,43.904166700000005
39182,6,10,0,0,19,4,2015,1,0,22.284722199999997,43.904166700000005
39183,7,10,1,2,19,4,2015,0,0,22.284722199999997,43.904166700000005
39184,8,10,0,0,19,4,2015,1,1,22.284722199999997,43.904166700000005
39185,9,10,1,1,19,4,2015,0,1,22.284722199999997,43.904166700000005
39186,10,10,1,2,19,4,2015,0,1,22.284722199999997,43.904166700000005
39187,11,10,0,0,19,4,2015,0,0,22.284722199999997,43.904166700000005
39188,12,10,1,3,19,4,2015,0,1,22.284722199999997,43.904166700000005
39189,13,10,0,0,19,4,2015,0,1,22.284722199999997,43.904166700000005
39190,14,10,0,0,19,4,2015,0,0,22.284722199999997,43.904166700000005
39191,15,10,0,0,19,4,2015,0,0,22.284722199999997,43.904166700000005
39192,16,10,0,0,19,4,2015,1,1,22.284722199999997,43.904166700000005
39193,17,10,0,0,19,4,2015,0,1,22.284722199999997,43.904166700000005
39194,18,10,0,0,19,4,2015,2,2,22.284722199999997,43.904166700000005
39195,19,10,1,2,19,4,2015,0,1,22.284722199999997,43.904166700000005
39196,20,10,0,2,19,4,2015,0,1,22.284722199999997,43.904166700000005
39197,21,10,0,0,19,4,2015,1,1,22.284722199999997,43.904166700000005
39198,22,10,1,3,19,4,2015,0,0,22.284722199999997,43.904166700000005
39199,23,10,0,0,19,4,2015,0,0,22.284722199999997,43.904166700000005
39200,24,10,1,2,19,4,2015,0,0,22.284722199999997,43.904166700000005
39201,25,10,1,2,19,4,2015,1,2,22.284722199999997,43.904166700000005
39202,1,11,1,2,19,4,2015,0,0,20.640277800000003,44.8708333
39203,2,11,0,0,19,4,2015,0,2,20.640277800000003,44.8708333
39204,3,11,0,0,19,4,2015,1,2,20.640277800000003,44.8708333
39205,4,11,0,0,19,4,2015,1,1,20.640277800000003,44.8708333
39206,5,11,1,3,19,4,2015,0,2,20.640277800000003,44.8708333
39207,6,11,0,0,19,4,2015,1,0,20.640277800000003,44.8708333
39208,7,11,1,2,19,4,2015,0,0,20.640277800000003,44.8708333
39209,8,11,0,0,19,4,2015,1,1,20.640277800000003,44.8708333
39210,9,11,0,0,19,4,2015,0,1,20.640277800000003,44.8708333
39211,10,11,1,2,19,4,2015,0,1,20.640277800000003,44.8708333
39212,11,11,1,2,19,4,2015,0,0,20.640277800000003,44.8708333
39213,12,11,1,3,19,4,2015,0,1,20.640277800000003,44.8708333
39214,13,11,1,3,19,4,2015,0,1,20.640277800000003,44.8708333
39215,14,11,0,2,19,4,2015,0,0,20.640277800000003,44.8708333
39216,15,11,0,0,19,4,2015,0,0,20.640277800000003,44.8708333
39217,16,11,0,0,19,4,2015,1,1,20.640277800000003,44.8708333
39218,17,11,3,3,19,4,2015,0,1,20.640277800000003,44.8708333
39219,18,11,1,2,19,4,2015,2,2,20.640277800000003,44.8708333
39220,19,11,1,1,19,4,2015,0,1,20.640277800000003,44.8708333
39221,20,11,1,2,19,4,2015,0,1,20.640277800000003,44.8708333
39222,21,11,0,0,19,4,2015,1,1,20.640277800000003,44.8708333
39223,22,11,1,3,19,4,2015,0,0,20.640277800000003,44.8708333
39224,23,11,0,0,19,4,2015,0,0,20.640277800000003,44.8708333
39225,24,11,0,2,19,4,2015,0,0,20.640277800000003,44.8708333
39226,25,11,0,0,19,4,2015,1,2,20.640277800000003,44.8708333
39227,1,6,0,3,19,4,2015,0,0,19.5263889,45.6088889
39228,2,6,0,1,19,4,2015,0,2,19.5263889,45.6088889
39229,3,6,0,0,19,4,2015,1,2,19.5263889,45.6088889
39230,4,6,0,0,19,4,2015,1,1,19.5263889,45.6088889
39231,5,6,1,3,19,4,2015,0,2,19.5263889,45.6088889
39232,6,6,0,0,19,4,2015,1,0,19.5263889,45.6088889
39233,7,6,1,2,19,4,2015,0,0,19.5263889,45.6088889
39234,8,6,0,0,19,4,2015,1,1,19.5263889,45.6088889
39235,9,6,0,0,19,4,2015,0,1,19.5263889,45.6088889
39236,10,6,0,2,19,4,2015,0,1,19.5263889,45.6088889
39237,11,6,0,2,19,4,2015,0,0,19.5263889,45.6088889
39238,12,6,1,3,19,4,2015,0,1,19.5263889,45.6088889
39239,13,6,1,2,19,4,2015,0,1,19.5263889,45.6088889
39240,14,6,0,0,19,4,2015,0,0,19.5263889,45.6088889
39241,15,6,0,2,19,4,2015,0,0,19.5263889,45.6088889
39242,16,6,0,0,19,4,2015,1,1,19.5263889,45.6088889
39243,17,6,1,3,19,4,2015,0,1,19.5263889,45.6088889
39244,18,6,0,2,19,4,2015,2,2,19.5263889,45.6088889
39245,19,6,1,2,19,4,2015,0,1,19.5263889,45.6088889
39246,20,6,1,2,19,4,2015,0,1,19.5263889,45.6088889
39247,21,6,0,0,19,4,2015,1,1,19.5263889,45.6088889
39248,22,6,1,3,19,4,2015,0,0,19.5263889,45.6088889
39249,23,6,1,2,19,4,2015,0,0,19.5263889,45.6088889
39250,24,6,0,0,19,4,2015,0,0,19.5263889,45.6088889
39251,25,6,0,0,19,4,2015,1,2,19.5263889,45.6088889
39252,1,3,1,2,19,4,2015,0,0,20.3497222,43.891388899999995
39253,2,3,0,0,19,4,2015,0,2,20.3497222,43.891388899999995
39254,3,3,0,0,19,4,2015,1,2,20.3497222,43.891388899999995
39255,4,3,0,0,19,4,2015,1,1,20.3497222,43.891388899999995
39256,5,3,1,3,19,4,2015,0,2,20.3497222,43.891388899999995
39257,6,3,0,0,19,4,2015,1,0,20.3497222,43.891388899999995
39258,7,3,1,2,19,4,2015,0,0,20.3497222,43.891388899999995
39259,8,3,0,0,19,4,2015,1,1,20.3497222,43.891388899999995
39260,9,3,0,0,19,4,2015,0,1,20.3497222,43.891388899999995
39261,10,3,1,2,19,4,2015,0,1,20.3497222,43.891388899999995
39262,11,3,0,0,19,4,2015,0,0,20.3497222,43.891388899999995
39263,12,3,1,3,19,4,2015,0,1,20.3497222,43.891388899999995
39264,13,3,0,3,19,4,2015,0,1,20.3497222,43.891388899999995
39265,14,3,0,3,19,4,2015,0,0,20.3497222,43.891388899999995
39266,15,3,0,2,19,4,2015,0,0,20.3497222,43.891388899999995
39267,16,3,0,0,19,4,2015,1,1,20.3497222,43.891388899999995
39268,17,3,0,2,19,4,2015,0,1,20.3497222,43.891388899999995
39269,18,3,0,2,19,4,2015,2,2,20.3497222,43.891388899999995
39270,19,3,0,0,19,4,2015,0,1,20.3497222,43.891388899999995
39271,20,3,1,3,19,4,2015,0,1,20.3497222,43.891388899999995
39272,21,3,0,0,19,4,2015,1,1,20.3497222,43.891388899999995
39273,22,3,1,3,19,4,2015,0,0,20.3497222,43.891388899999995
39274,23,3,0,0,19,4,2015,0,0,20.3497222,43.891388899999995
39275,24,3,0,2,19,4,2015,0,0,20.3497222,43.891388899999995
39276,25,3,0,0,19,4,2015,1,2,20.3497222,43.891388899999995
39277,1,4,0,0,19,4,2015,0,0,20.9333333,44.033333299999995
39278,2,4,0,0,19,4,2015,0,2,20.9333333,44.033333299999995
39279,3,4,0,0,19,4,2015,1,2,20.9333333,44.033333299999995
39280,4,4,0,0,19,4,2015,1,1,20.9333333,44.033333299999995
39281,5,4,2,2,19,4,2015,0,2,20.9333333,44.033333299999995
39282,6,4,0,0,19,4,2015,1,0,20.9333333,44.033333299999995
39283,7,4,1,2,19,4,2015,0,0,20.9333333,44.033333299999995
39284,8,4,0,0,19,4,2015,1,1,20.9333333,44.033333299999995
39285,9,4,0,0,19,4,2015,0,1,20.9333333,44.033333299999995
39286,10,4,1,2,19,4,2015,0,1,20.9333333,44.033333299999995
39287,11,4,0,0,19,4,2015,0,0,20.9333333,44.033333299999995
39288,12,4,1,2,19,4,2015,0,1,20.9333333,44.033333299999995
39289,13,4,1,2,19,4,2015,0,1,20.9333333,44.033333299999995
39290,14,4,0,0,19,4,2015,0,0,20.9333333,44.033333299999995
39291,15,4,1,2,19,4,2015,0,0,20.9333333,44.033333299999995
39292,16,4,0,0,19,4,2015,1,1,20.9333333,44.033333299999995
39293,17,4,1,2,19,4,2015,0,1,20.9333333,44.033333299999995
39294,18,4,0,0,19,4,2015,2,2,20.9333333,44.033333299999995
39295,19,4,1,1,19,4,2015,0,1,20.9333333,44.033333299999995
39296,20,4,2,2,19,4,2015,0,1,20.9333333,44.033333299999995
39297,21,4,0,0,19,4,2015,1,1,20.9333333,44.033333299999995
39298,22,4,3,2,19,4,2015,0,0,20.9333333,44.033333299999995
39299,23,4,0,0,19,4,2015,0,0,20.9333333,44.033333299999995
39300,24,4,0,1,19,4,2015,0,0,20.9333333,44.033333299999995
39301,25,4,0,0,19,4,2015,1,2,20.9333333,44.033333299999995
39302,1,1,3,2,20,4,2015,0,0,20.4680556,44.818611100000005
39303,2,1,0,0,20,4,2015,0,2,20.4680556,44.818611100000005
39304,3,1,0,0,20,4,2015,1,2,20.4680556,44.818611100000005
39305,4,1,0,0,20,4,2015,1,1,20.4680556,44.818611100000005
39306,5,1,1,3,20,4,2015,0,2,20.4680556,44.818611100000005
39307,6,1,0,0,20,4,2015,1,0,20.4680556,44.818611100000005
39308,7,1,0,1,20,4,2015,0,0,20.4680556,44.818611100000005
39309,8,1,0,0,20,4,2015,1,1,20.4680556,44.818611100000005
39310,9,1,0,0,20,4,2015,0,1,20.4680556,44.818611100000005
39311,10,1,0,2,20,4,2015,0,1,20.4680556,44.818611100000005
39312,11,1,1,2,20,4,2015,0,0,20.4680556,44.818611100000005
39313,12,1,3,2,20,4,2015,0,1,20.4680556,44.818611100000005
39314,13,1,2,3,20,4,2015,0,1,20.4680556,44.818611100000005
39315,14,1,2,3,20,4,2015,0,0,20.4680556,44.818611100000005
39316,15,1,0,2,20,4,2015,0,0,20.4680556,44.818611100000005
39317,16,1,0,0,20,4,2015,1,1,20.4680556,44.818611100000005
39318,17,1,2,2,20,4,2015,0,1,20.4680556,44.818611100000005
39319,18,1,1,2,20,4,2015,2,2,20.4680556,44.818611100000005
39320,19,1,0,1,20,4,2015,0,1,20.4680556,44.818611100000005
39321,20,1,3,2,20,4,2015,0,1,20.4680556,44.818611100000005
39322,21,1,0,0,20,4,2015,1,1,20.4680556,44.818611100000005
39323,22,1,3,2,20,4,2015,0,0,20.4680556,44.818611100000005
39324,23,1,0,0,20,4,2015,0,0,20.4680556,44.818611100000005
39325,24,1,0,1,20,4,2015,0,0,20.4680556,44.818611100000005
39326,25,1,0,0,20,4,2015,1,2,20.4680556,44.818611100000005
39327,1,5,1,2,19,4,2015,0,0,21.333888899999998,43.58
39328,2,5,0,0,19,4,2015,0,2,21.333888899999998,43.58
39329,3,5,0,0,19,4,2015,1,2,21.333888899999998,43.58
39330,4,5,0,0,19,4,2015,1,1,21.333888899999998,43.58
39331,5,5,1,3,19,4,2015,0,2,21.333888899999998,43.58
39332,6,5,0,0,19,4,2015,1,0,21.333888899999998,43.58
39333,7,5,1,1,19,4,2015,0,0,21.333888899999998,43.58
39334,8,5,0,0,19,4,2015,1,1,21.333888899999998,43.58
39335,9,5,0,0,19,4,2015,0,1,21.333888899999998,43.58
39336,10,5,1,2,19,4,2015,0,1,21.333888899999998,43.58
39337,11,5,1,2,19,4,2015,0,0,21.333888899999998,43.58
39338,12,5,1,2,19,4,2015,0,1,21.333888899999998,43.58
39339,13,5,1,2,19,4,2015,0,1,21.333888899999998,43.58
39340,14,5,0,0,19,4,2015,0,0,21.333888899999998,43.58
39341,15,5,0,0,19,4,2015,0,0,21.333888899999998,43.58
39342,16,5,0,0,19,4,2015,1,1,21.333888899999998,43.58
39343,17,5,1,3,19,4,2015,0,1,21.333888899999998,43.58
39344,18,5,0,0,19,4,2015,2,2,21.333888899999998,43.58
39345,19,5,0,1,19,4,2015,0,1,21.333888899999998,43.58
39346,20,5,1,2,19,4,2015,0,1,21.333888899999998,43.58
39347,21,5,0,0,19,4,2015,1,1,21.333888899999998,43.58
39348,22,5,1,3,19,4,2015,0,0,21.333888899999998,43.58
39349,23,5,0,0,19,4,2015,0,0,21.333888899999998,43.58
39350,24,5,0,1,19,4,2015,0,0,21.333888899999998,43.58
39351,25,5,0,0,19,4,2015,1,2,21.333888899999998,43.58
39352,1,9,3,2,19,4,2015,0,0,21.3036111,45.1166667
39353,2,9,0,0,19,4,2015,0,2,21.3036111,45.1166667
39354,3,9,0,0,19,4,2015,1,2,21.3036111,45.1166667
39355,4,9,0,0,19,4,2015,1,1,21.3036111,45.1166667
39356,5,9,3,3,19,4,2015,0,2,21.3036111,45.1166667
39357,6,9,0,0,19,4,2015,1,0,21.3036111,45.1166667
39358,7,9,1,1,19,4,2015,0,0,21.3036111,45.1166667
39359,8,9,0,0,19,4,2015,1,1,21.3036111,45.1166667
39360,9,9,0,0,19,4,2015,0,1,21.3036111,45.1166667
39361,10,9,3,2,19,4,2015,0,1,21.3036111,45.1166667
39362,11,9,0,0,19,4,2015,0,0,21.3036111,45.1166667
39363,12,9,2,2,19,4,2015,0,1,21.3036111,45.1166667
39364,13,9,3,3,19,4,2015,0,1,21.3036111,45.1166667
39365,14,9,1,3,19,4,2015,0,0,21.3036111,45.1166667
39366,15,9,1,2,19,4,2015,0,0,21.3036111,45.1166667
39367,16,9,0,0,19,4,2015,1,1,21.3036111,45.1166667
39368,17,9,1,3,19,4,2015,0,1,21.3036111,45.1166667
39369,18,9,1,2,19,4,2015,2,2,21.3036111,45.1166667
39370,19,9,1,1,19,4,2015,0,1,21.3036111,45.1166667
39371,20,9,2,2,19,4,2015,0,1,21.3036111,45.1166667
39372,21,9,0,0,19,4,2015,1,1,21.3036111,45.1166667
39373,22,9,3,3,19,4,2015,0,0,21.3036111,45.1166667
39374,23,9,0,0,19,4,2015,0,0,21.3036111,45.1166667
39375,24,9,1,1,19,4,2015,0,0,21.3036111,45.1166667
39376,25,9,0,0,19,4,2015,1,2,21.3036111,45.1166667
39377,1,16,0,0,19,4,2015,0,0,19.700967000000002,43.721723
39378,2,16,1,1,19,4,2015,0,2,19.700967000000002,43.721723
39379,3,16,0,0,19,4,2015,1,2,19.700967000000002,43.721723
39380,4,16,0,0,19,4,2015,1,1,19.700967000000002,43.721723
39381,5,16,1,2,19,4,2015,0,2,19.700967000000002,43.721723
39382,6,16,0,0,19,4,2015,1,0,19.700967000000002,43.721723
39383,7,16,1,2,19,4,2015,0,0,19.700967000000002,43.721723
39384,8,16,0,0,19,4,2015,1,1,19.700967000000002,43.721723
39385,9,16,0,1,19,4,2015,0,1,19.700967000000002,43.721723
39386,10,16,1,2,19,4,2015,0,1,19.700967000000002,43.721723
39387,11,16,0,0,19,4,2015,0,0,19.700967000000002,43.721723
39388,12,16,1,2,19,4,2015,0,1,19.700967000000002,43.721723
39389,13,16,0,0,19,4,2015,0,1,19.700967000000002,43.721723
39390,14,16,1,2,19,4,2015,0,0,19.700967000000002,43.721723
39391,15,16,1,2,19,4,2015,0,0,19.700967000000002,43.721723
39392,16,16,0,0,19,4,2015,1,1,19.700967000000002,43.721723
39393,17,16,0,0,19,4,2015,0,1,19.700967000000002,43.721723
39394,18,16,1,2,19,4,2015,2,2,19.700967000000002,43.721723
39395,19,16,1,1,19,4,2015,0,1,19.700967000000002,43.721723
39396,20,16,1,2,19,4,2015,0,1,19.700967000000002,43.721723
39397,21,16,0,0,19,4,2015,1,1,19.700967000000002,43.721723
39398,22,16,1,2,19,4,2015,0,0,19.700967000000002,43.721723
39399,23,16,0,0,19,4,2015,0,0,19.700967000000002,43.721723
39400,24,16,1,2,19,4,2015,0,0,19.700967000000002,43.721723
39401,25,16,0,2,19,4,2015,1,2,19.700967000000002,43.721723
39402,1,15,0,2,19,4,2015,0,0,21.9033333,43.324722200000004
39403,2,15,0,0,19,4,2015,0,2,21.9033333,43.324722200000004
39404,3,15,0,0,19,4,2015,1,2,21.9033333,43.324722200000004
39405,4,15,0,0,19,4,2015,1,1,21.9033333,43.324722200000004
39406,5,15,2,2,19,4,2015,0,2,21.9033333,43.324722200000004
39407,6,15,0,0,19,4,2015,1,0,21.9033333,43.324722200000004
39408,7,15,0,2,19,4,2015,0,0,21.9033333,43.324722200000004
39409,8,15,0,0,19,4,2015,1,1,21.9033333,43.324722200000004
39410,9,15,0,0,19,4,2015,0,1,21.9033333,43.324722200000004
39411,10,15,1,2,19,4,2015,0,1,21.9033333,43.324722200000004
39412,11,15,1,2,19,4,2015,0,0,21.9033333,43.324722200000004
39413,12,15,1,2,19,4,2015,0,1,21.9033333,43.324722200000004
39414,13,15,1,3,19,4,2015,0,1,21.9033333,43.324722200000004
39415,14,15,0,0,19,4,2015,0,0,21.9033333,43.324722200000004
39416,15,15,0,0,19,4,2015,0,0,21.9033333,43.324722200000004
39417,16,15,0,0,19,4,2015,1,1,21.9033333,43.324722200000004
39418,17,15,3,2,19,4,2015,0,1,21.9033333,43.324722200000004
39419,18,15,1,2,19,4,2015,2,2,21.9033333,43.324722200000004
39420,19,15,0,1,19,4,2015,0,1,21.9033333,43.324722200000004
39421,20,15,1,2,19,4,2015,0,1,21.9033333,43.324722200000004
39422,21,15,0,0,19,4,2015,1,1,21.9033333,43.324722200000004
39423,22,15,3,2,19,4,2015,0,0,21.9033333,43.324722200000004
39424,23,15,0,0,19,4,2015,0,0,21.9033333,43.324722200000004
39425,24,15,0,1,19,4,2015,0,0,21.9033333,43.324722200000004
39426,25,15,0,0,19,4,2015,1,2,21.9033333,43.324722200000004
39427,1,8,1,2,19,4,2015,0,0,21.9002778,42.5513889
39428,2,8,0,0,19,4,2015,0,2,21.9002778,42.5513889
39429,3,8,0,0,19,4,2015,1,2,21.9002778,42.5513889
39430,4,8,0,0,19,4,2015,1,1,21.9002778,42.5513889
39431,5,8,3,2,19,4,2015,0,2,21.9002778,42.5513889
39432,6,8,0,0,19,4,2015,1,0,21.9002778,42.5513889
39433,7,8,1,2,19,4,2015,0,0,21.9002778,42.5513889
39434,8,8,0,0,19,4,2015,1,1,21.9002778,42.5513889
39435,9,8,0,0,19,4,2015,0,1,21.9002778,42.5513889
39436,10,8,1,2,19,4,2015,0,1,21.9002778,42.5513889
39437,11,8,0,0,19,4,2015,0,0,21.9002778,42.5513889
39438,12,8,1,2,19,4,2015,0,1,21.9002778,42.5513889
39439,13,8,1,3,19,4,2015,0,1,21.9002778,42.5513889
39440,14,8,0,3,19,4,2015,0,0,21.9002778,42.5513889
39441,15,8,0,2,19,4,2015,0,0,21.9002778,42.5513889
39442,16,8,0,0,19,4,2015,1,1,21.9002778,42.5513889
39443,17,8,0,3,19,4,2015,0,1,21.9002778,42.5513889
39444,18,8,1,2,19,4,2015,2,2,21.9002778,42.5513889
39445,19,8,0,1,19,4,2015,0,1,21.9002778,42.5513889
39446,20,8,1,2,19,4,2015,0,1,21.9002778,42.5513889
39447,21,8,0,0,19,4,2015,1,1,21.9002778,42.5513889
39448,22,8,1,3,19,4,2015,0,0,21.9002778,42.5513889
39449,23,8,0,0,19,4,2015,0,0,21.9002778,42.5513889
39450,24,8,0,1,19,4,2015,0,0,21.9002778,42.5513889
39451,25,8,0,2,19,4,2015,1,2,21.9002778,42.5513889
39452,1,12,1,2,19,4,2015,0,0,20.6894444,43.7258333
39453,2,12,0,0,19,4,2015,0,2,20.6894444,43.7258333
39454,3,12,0,0,19,4,2015,1,2,20.6894444,43.7258333
39455,4,12,0,0,19,4,2015,1,1,20.6894444,43.7258333
39456,5,12,1,3,19,4,2015,0,2,20.6894444,43.7258333
39457,6,12,0,0,19,4,2015,1,0,20.6894444,43.7258333
39458,7,12,0,2,19,4,2015,0,0,20.6894444,43.7258333
39459,8,12,0,0,19,4,2015,1,1,20.6894444,43.7258333
39460,9,12,0,0,19,4,2015,0,1,20.6894444,43.7258333
39461,10,12,1,2,19,4,2015,0,1,20.6894444,43.7258333
39462,11,12,1,2,19,4,2015,0,0,20.6894444,43.7258333
39463,12,12,1,2,19,4,2015,0,1,20.6894444,43.7258333
39464,13,12,1,3,19,4,2015,0,1,20.6894444,43.7258333
39465,14,12,0,0,19,4,2015,0,0,20.6894444,43.7258333
39466,15,12,1,2,19,4,2015,0,0,20.6894444,43.7258333
39467,16,12,0,0,19,4,2015,1,1,20.6894444,43.7258333
39468,17,12,1,3,19,4,2015,0,1,20.6894444,43.7258333
39469,18,12,1,2,19,4,2015,2,2,20.6894444,43.7258333
39470,19,12,0,0,19,4,2015,0,1,20.6894444,43.7258333
39471,20,12,1,2,19,4,2015,0,1,20.6894444,43.7258333
39472,21,12,0,0,19,4,2015,1,1,20.6894444,43.7258333
39473,22,12,1,2,19,4,2015,0,0,20.6894444,43.7258333
39474,23,12,0,0,19,4,2015,0,0,20.6894444,43.7258333
39475,24,12,0,1,19,4,2015,0,0,20.6894444,43.7258333
39476,25,12,0,0,19,4,2015,1,2,20.6894444,43.7258333
39477,1,14,1,1,19,4,2015,0,0,19.226074,44.53494
39478,2,14,1,1,19,4,2015,0,2,19.226074,44.53494
39479,3,14,0,0,19,4,2015,1,2,19.226074,44.53494
39480,4,14,0,0,19,4,2015,1,1,19.226074,44.53494
39481,5,14,1,3,19,4,2015,0,2,19.226074,44.53494
39482,6,14,0,0,19,4,2015,1,0,19.226074,44.53494
39483,7,14,0,3,19,4,2015,0,0,19.226074,44.53494
39484,8,14,0,0,19,4,2015,1,1,19.226074,44.53494
39485,9,14,0,0,19,4,2015,0,1,19.226074,44.53494
39486,10,14,1,1,19,4,2015,0,1,19.226074,44.53494
39487,11,14,1,3,19,4,2015,0,0,19.226074,44.53494
39488,12,14,1,3,19,4,2015,0,1,19.226074,44.53494
39489,13,14,1,3,19,4,2015,0,1,19.226074,44.53494
39490,14,14,0,0,19,4,2015,0,0,19.226074,44.53494
39491,15,14,0,0,19,4,2015,0,0,19.226074,44.53494
39492,16,14,0,0,19,4,2015,1,1,19.226074,44.53494
39493,17,14,1,3,19,4,2015,0,1,19.226074,44.53494
